enrollee_id,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
7237,0.9800000000000001,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,2,28,1.0
21319,0.674,Male,No relevent experience,Full time course,Graduate,STEM,1,100-500,Pvt Ltd,1,53,1.0
11619,0.614,Female,No relevent experience,Full time course,Graduate,STEM,3,500-999,NGO,1,44,1.0
28417,0.87,Female,Has relevent experience,Full time course,Graduate,STEM,7,50-99,NGO,4,160,1.0
30855,0.644,Male,Has relevent experience,Full time course,Graduate,STEM,8,10000+,Pvt Ltd,2,12,1.0
18624,0.554,Male,Has relevent experience,Full time course,Graduate,STEM,10,5000-9999,Pvt Ltd,1,281,1.0
27622,0.604,Male,Has relevent experience,Part time course,Graduate,STEM,11,<10,Early Stage Startup,2,17,1.0
5590,0.534,Male,Has relevent experience,Part time course,Masters,STEM,9,5000-9999,Pvt Ltd,3,8,1.0
20393,0.48000000000000004,Male,Has relevent experience,Part time course,Graduate,No Major,6,500-999,Pvt Ltd,1,27,1.0
27196,0.9600000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,7,10/49,Pvt Ltd,4,29,1.0
4759,0.574,Male,Has relevent experience,Full time course,Masters,STEM,4,100-500,Pvt Ltd,1,10,1.0
30835,0.506,Male,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,2,194,1.0
14411,0.544,Male,Has relevent experience,Full time course,Masters,STEM,1,50-99,Pvt Ltd,1,54,1.0
12089,0.664,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Early Stage Startup,1,190,1.0
11030,1.0130000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,17,10000+,Pvt Ltd,4,197,1.0
22370,0.49799999999999994,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,97,1.0
22370,0.608,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,108,1.0
30224,0.694,Male,No relevent experience,Full time course,Masters,Other,3,50-99,Pvt Ltd,2,73,1.0
5570,0.5960000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1,35,1.0
31082,0.9560000000000001,Male,No relevent experience,Full time course,Masters,STEM,13,10000+,Public Sector,4,91,1.0
26835,0.614,Male,Has relevent experience,Full time course,Graduate,STEM,1,10/49,Pvt Ltd,never,14,1.0
13563,0.46,Male,Has relevent experience,Part time course,Masters,STEM,7,10/49,Pvt Ltd,2,46,1.0
23321,0.714,Male,Has relevent experience,Full time course,Graduate,STEM,3,10/49,Pvt Ltd,1,57,1.0
16544,0.99,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,3,17,1.0
4759,0.524,Male,Has relevent experience,Full time course,Masters,STEM,4,100-500,Pvt Ltd,1,9,1.0
20638,0.574,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,36,1.0
16300,0.634,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,24,1.0
26537,0.45000000000000007,Male,Has relevent experience,Full time course,Graduate,STEM,16,<10,Early Stage Startup,2,25,1.0
5200,0.704,Male,Has relevent experience,Full time course,Graduate,STEM,9,<10,Pvt Ltd,2,48,1.0
26326,0.8400000000000001,Female,Has relevent experience,Part time course,Graduate,STEM,15,10000+,Other,>4,64,1.0
24937,0.524,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,4,192,1.0
26193,0.49500000000000005,Male,No relevent experience,Full time course,Graduate,STEM,7,10/49,Pvt Ltd,1,100,1.0
17068,0.9800000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,3,100-500,Pvt Ltd,1,80,1.0
24501,0.704,Male,Has relevent experience,Part time course,Graduate,STEM,2,50-99,Early Stage Startup,1,1,1.0
11018,0.569,Male,Has relevent experience,Full time course,Masters,Humanities,3,50-99,Pvt Ltd,1,13,1.0
28952,0.8500000000000001,Male,No relevent experience,Part time course,Graduate,STEM,3,100-500,Pvt Ltd,1,11,1.0
2760,0.604,Male,Has relevent experience,Full time course,Graduate,STEM,1,500-999,Pvt Ltd,1,12,1.0
17241,0.8490000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,11,500-999,Pvt Ltd,4,123,1.0
21590,0.684,Male,No relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,1,49,1.0
30335,0.584,Male,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Early Stage Startup,1,29,1.0
14550,0.634,Male,No relevent experience,Full time course,Graduate,STEM,<1,50-99,Early Stage Startup,1,42,1.0
7073,0.4679999999999999,Male,No relevent experience,Full time course,Graduate,STEM,3,10/49,Pvt Ltd,1,65,1.0
14752,0.694,Male,Has relevent experience,Part time course,Graduate,STEM,2,100-500,Pvt Ltd,1,216,1.0
13563,0.5,Male,Has relevent experience,Part time course,Masters,STEM,7,10/49,Pvt Ltd,2,48,1.0
11619,0.664,Female,No relevent experience,Full time course,Graduate,STEM,3,500-999,NGO,1,51,1.0
18742,0.534,Male,Has relevent experience,Full time course,Masters,STEM,3,10/49,Pvt Ltd,1,104,1.0
2240,0.704,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Pvt Ltd,2,46,1.0
31812,0.664,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,77,1.0
2240,0.664,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Pvt Ltd,2,41,1.0
32720,0.625,Female,Has relevent experience,Part time course,Masters,STEM,>20,10000+,NGO,3,134,1.0
24135,0.684,Male,Has relevent experience,Full time course,Masters,STEM,2,10/49,Pvt Ltd,1,237,1.0
18640,0.724,Male,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,4,6,1.0
30835,0.656,Male,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,2,194,1.0
8143,0.644,Female,No relevent experience,Full time course,Graduate,STEM,<1,10000+,Pvt Ltd,4,61,1.0
8365,0.604,Male,Has relevent experience,Full time course,Graduate,STEM,5,<10,Early Stage Startup,2,141,1.0
5203,0.654,Male,Has relevent experience,Full time course,Graduate,STEM,3,10/49,Pvt Ltd,>4,111,1.0
32043,0.644,Male,Has relevent experience,Full time course,Masters,STEM,10,50-99,Pvt Ltd,2,54,1.0
14714,0.714,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,4,100,1.0
31812,0.684,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,83,1.0
2760,0.614,Male,Has relevent experience,Full time course,Graduate,STEM,1,500-999,Pvt Ltd,1,0,1.0
19789,0.714,Male,Has relevent experience,Full time course,Graduate,STEM,13,50-99,Pvt Ltd,>4,-1,1.0
7237,1.01,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,2,21,1.0
30087,0.704,Male,Has relevent experience,Full time course,Graduate,STEM,1,1000-4999,Pvt Ltd,1,50,1.0
11771,0.584,Male,Has relevent experience,Full time course,Masters,STEM,7,10000+,Pvt Ltd,3,84,1.0
20393,0.6000000000000001,Male,Has relevent experience,Part time course,Graduate,No Major,6,500-999,Pvt Ltd,1,16,1.0
13563,0.49000000000000005,Male,Has relevent experience,Part time course,Masters,STEM,7,10/49,Pvt Ltd,2,44,1.0
6616,0.614,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,1,35,1.0
24016,0.49000000000000005,Male,Has relevent experience,Part time course,Graduate,STEM,10,500-999,Pvt Ltd,1,59,1.0
10557,0.604,Female,Has relevent experience,Full time course,Masters,STEM,9,50-99,Early Stage Startup,never,217,1.0
28417,0.9400000000000001,Female,Has relevent experience,Full time course,Graduate,STEM,7,50-99,NGO,4,153,1.0
33155,0.664,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,2,58,1.0
14335,0.573,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,2,104,1.0
7938,0.524,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,3,10,1.0
11623,0.674,Female,Has relevent experience,Full time course,Graduate,STEM,<1,10/49,Pvt Ltd,1,67,1.0
24964,0.714,Male,Has relevent experience,Full time course,Masters,STEM,2,1000-4999,Pvt Ltd,1,27,1.0
16300,0.604,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,30,1.0
28633,0.654,Male,Has relevent experience,Full time course,Masters,STEM,8,100-500,Pvt Ltd,2,37,1.0
25069,0.584,Male,Has relevent experience,Full time course,Graduate,Other,3,1000-4999,Pvt Ltd,1,51,1.0
22293,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,19,5000-9999,Pvt Ltd,>4,141,0.0
2547,0.926,Female,Has relevent experience,Full time course,Masters,STEM,16,1000-4999,Public Sector,2,14,0.0
5590,0.624,Male,Has relevent experience,Part time course,Masters,STEM,9,5000-9999,Pvt Ltd,3,7,1.0
25296,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Early Stage Startup,2,52,0.0
31765,0.855,Male,No relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,3,14,0.0
30937,0.866,Female,No relevent experience,Part time course,Graduate,STEM,<1,10/49,Pvt Ltd,2,83,0.0
12081,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,1,33,0.0
8571,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,NGO,2,101,0.0
14199,0.92,Male,Has relevent experience,Part time course,Graduate,Business Degree,10,50-99,Funded Startup,1,260,0.0
13253,0.693,Male,Has relevent experience,Full time course,Graduate,STEM,11,10/49,Pvt Ltd,2,109,0.0
3396,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,6,500-999,Pvt Ltd,never,102,0.0
28817,0.925,Male,Has relevent experience,Full time course,Graduate,STEM,14,5000-9999,Pvt Ltd,3,141,1.0
11986,0.698,Male,Has relevent experience,Part time course,Masters,STEM,5,<10,Early Stage Startup,1,15,0.0
32509,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,4,10000+,Pvt Ltd,1,42,0.0
8528,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Public Sector,>4,108,0.0
14578,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,9,10/49,Pvt Ltd,1,19,1.0
20976,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,1000-4999,Public Sector,2,40,0.0
9571,0.878,Male,No relevent experience,Part time course,Graduate,STEM,10,10/49,Early Stage Startup,1,25,0.0
31692,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,10000+,Pvt Ltd,1,40,0.0
12934,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,19,500-999,Pvt Ltd,2,64,0.0
26419,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,41,0.0
32534,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,1,74,0.0
14688,0.743,Male,No relevent experience,Full time course,Masters,STEM,11,50-99,Pvt Ltd,>4,97,0.0
28033,0.897,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Early Stage Startup,1,182,0.0
32652,0.802,Male,Has relevent experience,Full time course,Masters,STEM,5,100-500,Pvt Ltd,4,124,0.0
28229,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,18,100-500,Funded Startup,>4,51,0.0
4162,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,2,22,0.0
21564,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,2,46,1.0
25766,0.884,Male,No relevent experience,Full time course,Masters,STEM,14,100-500,Public Sector,3,96,0.0
17083,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,1,7,0.0
22508,0.884,Female,No relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,1,16,0.0
26543,0.878,Male,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Public Sector,1,166,0.0
32043,0.624,Male,Has relevent experience,Full time course,Masters,STEM,10,50-99,Pvt Ltd,2,61,1.0
18620,0.7759999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,14,1000-4999,Pvt Ltd,never,52,0.0
17783,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,<1,10000+,Pvt Ltd,2,11,0.0
4978,0.926,Male,Has relevent experience,Part time course,Masters,STEM,14,10000+,Pvt Ltd,2,16,0.0
22954,0.794,Female,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Pvt Ltd,>4,206,0.0
29612,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Pvt Ltd,1,8,1.0
19555,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,8,5000-9999,Pvt Ltd,2,314,0.0
18905,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,2,14,0.0
33242,0.754,Male,No relevent experience,Part time course,Graduate,STEM,8,<10,Early Stage Startup,1,50,0.0
29723,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,>4,90,0.0
28193,0.8270000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Public Sector,1,6,0.0
11739,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,18,100-500,NGO,3,84,0.0
28829,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Pvt Ltd,1,74,1.0
19818,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,2,141,1.0
14487,0.624,Male,Has relevent experience,Full time course,Graduate,Other,5,100-500,Pvt Ltd,1,20,0.0
9569,0.762,Male,Has relevent experience,Full time course,Graduate,STEM,12,100-500,Pvt Ltd,3,6,0.0
13311,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,5000-9999,Pvt Ltd,2,26,0.0
11003,0.92,Male,Has relevent experience,Full time course,Masters,STEM,8,10/49,Funded Startup,1,38,0.0
24937,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,4,198,1.0
15436,0.802,Female,No relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,1,144,1.0
4475,0.698,Male,Has relevent experience,Full time course,Masters,STEM,>20,10000+,Public Sector,1,28,0.0
3878,0.92,Male,Has relevent experience,Full time course,Masters,STEM,6,10000+,Pvt Ltd,3,55,0.0
24708,0.55,Male,Has relevent experience,Full time course,Masters,STEM,4,100-500,NGO,2,37,1.0
5203,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,10/49,Pvt Ltd,>4,116,1.0
26214,0.878,Male,No relevent experience,Full time course,Masters,Humanities,9,100-500,Public Sector,2,56,0.0
15012,0.84,Male,Has relevent experience,Full time course,Graduate,STEM,9,10/49,Other,1,34,0.0
12217,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,4,206,0.0
6448,0.903,Male,Has relevent experience,Part time course,Graduate,STEM,>20,10000+,Pvt Ltd,>4,6,0.0
21585,0.624,Male,Has relevent experience,Full time course,Graduate,Other,3,50-99,Pvt Ltd,3,51,0.0
18892,0.92,Male,Has relevent experience,Full time course,Masters,STEM,15,50-99,Pvt Ltd,2,166,0.0
3498,0.8270000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,>20,100-500,Pvt Ltd,>4,72,0.0
32720,0.555,Female,Has relevent experience,Part time course,Masters,STEM,>20,10000+,NGO,3,135,1.0
28211,0.92,Male,Has relevent experience,Full time course,Graduate,Humanities,10,100-500,Pvt Ltd,3,39,0.0
27678,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,10000+,Pvt Ltd,2,11,0.0
23247,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Funded Startup,4,94,0.0
32165,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Pvt Ltd,3,42,0.0
6304,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,19,1000-4999,Public Sector,>4,142,0.0
8007,0.91,Female,No relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,2,122,0.0
17702,0.767,Male,No relevent experience,Full time course,Masters,STEM,9,100-500,NGO,>4,24,1.0
30558,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,100-500,Funded Startup,2,53,1.0
28042,0.926,Male,No relevent experience,Part time course,Graduate,STEM,5,10000+,Pvt Ltd,1,58,0.0
12800,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,16,10/49,Pvt Ltd,1,46,1.0
21642,0.527,Male,Has relevent experience,Part time course,Masters,STEM,8,50-99,Pvt Ltd,>4,37,0.0
29086,0.926,Female,No relevent experience,Part time course,Graduate,STEM,5,10000+,Pvt Ltd,1,10,0.0
1101,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,2,72,0.0
10938,0.897,Male,No relevent experience,Full time course,Phd,STEM,14,10/49,Public Sector,1,12,1.0
12402,0.769,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,50,0.0
23311,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,13,10/49,NGO,3,50,0.0
11673,0.855,Male,Has relevent experience,Part time course,Masters,STEM,1,10000+,Pvt Ltd,1,47,0.0
7726,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,10/49,Early Stage Startup,1,202,1.0
5734,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Early Stage Startup,2,3,1.0
1075,0.949,Male,No relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,2,76,0.0
19068,0.92,Female,No relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,1,30,0.0
14848,0.5579999999999999,Male,No relevent experience,Part time course,Graduate,STEM,2,10/49,Pvt Ltd,never,71,1.0
15705,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,3,<10,Funded Startup,2,71,1.0
21596,0.91,Male,No relevent experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,never,44,0.0
10333,0.789,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,46,0.0
31422,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,1,39,0.0
22100,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,9,100-500,Pvt Ltd,2,156,0.0
18908,0.926,Male,No relevent experience,Full time course,Masters,STEM,10,1000-4999,Public Sector,2,37,0.0
28081,0.92,Male,No relevent experience,Full time course,Graduate,STEM,>20,100-500,Pvt Ltd,1,4,0.0
11015,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,14,10/49,Pvt Ltd,>4,17,0.0
25301,0.897,Male,No relevent experience,Part time course,Masters,STEM,3,50-99,Public Sector,3,156,0.0
27659,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,8,10000+,Pvt Ltd,1,114,0.0
14728,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Pvt Ltd,1,26,0.0
8086,0.698,Male,No relevent experience,Part time course,Masters,STEM,3,50-99,Pvt Ltd,3,149,0.0
3746,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Funded Startup,never,55,0.0
26477,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Pvt Ltd,1,240,0.0
27272,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,6,50-99,NGO,1,39,0.0
1616,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,7,100-500,Pvt Ltd,1,27,0.0
28089,0.939,Female,No relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,24,0.0
10631,0.624,Male,No relevent experience,Full time course,Masters,Other,1,50-99,Pvt Ltd,never,20,1.0
14073,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,11,10/49,Funded Startup,1,90,0.0
681,0.802,Male,Has relevent experience,Part time course,Graduate,No Major,9,10000+,Pvt Ltd,1,13,0.0
8782,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,10/49,Pvt Ltd,>4,50,0.0
13007,0.92,Male,No relevent experience,Part time course,Masters,STEM,3,100-500,Pvt Ltd,1,28,0.0
19131,0.92,Male,No relevent experience,Part time course,Graduate,STEM,2,10000+,Pvt Ltd,1,6,0.0
19669,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,7,10/49,Pvt Ltd,1,28,0.0
24281,0.624,Male,Has relevent experience,Full time course,Masters,STEM,6,50-99,Pvt Ltd,2,103,0.0
19782,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,3,59,0.0
4392,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,1,22,0.0
